level,province_nesdc_en,type,sector,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Provincial,PHRAE,Current Market Prices,Accommodation and food service activities,185.314566,188.716376,174.030175,126.044637,138.62325,175.109125,175.787632,138.440378,125.567904,148.601164,129.183658,122.013447,128.839635,132.062486,157.28136,170.192555,183.23279,183.407494,206.124274,205.564766,239.175905,250.925041,270.897795,305.510941,328.975454,222.437293
Provincial,PHRAE,Current Market Prices,Information and communication,136.065252,151.233025,167.88954,154.00495,171.981454,192.123442,314.598194,329.964192,377.155808,379.383468,360.506518,320.52009,284.482307,290.146731,290.945156,300.621766,352.120642,328.034624,313.915706,265.333816,282.178384,238.911982,334.316304,395.450379,502.153494,450.14397
Provincial,PHRAE,Current Market Prices,Financial and insurance activities,600.826271,717.528103,686.108397,693.767291,601.472093,574.498994,522.541452,604.994072,631.513932,874.457062,994.155989,1199.197642,1468.501506,1304.887501,1478.447329,1553.494475,1624.715295,1839.734414,2205.218048,2387.967559,2456.213762,2725.611921,2766.307193,2877.054477,2944.81951,2991.960639
Provincial,PHRAE,Current Market Prices,Real estate activities,577.355639,686.34276,799.591888,963.170364,1163.158858,1199.154422,1145.356261,1264.360353,1308.329266,1330.879137,1286.69546,1290.436119,1389.824725,1494.131013,1554.706668,1691.689044,1726.040486,1540.954262,1643.333001,1314.968701,1267.065744,1568.352629,1485.046781,1669.056117,1514.955179,1524.575947
Provincial,PHRAE,Current Market Prices,"Professional, scientific and technical activities",1.149423,2.043704,3.844727,1.716728,2.052673,2.929079,2.044932,1.564456,1.280211,0.883341,1.743322,2.866648,3.971666,2.617128,3.060014,2.630451,3.274546,3.337527,3.774085,4.22666,4.18293,8.165055,7.112248,10.868334,13.305438,15.21505
Provincial,PHRAE,Current Market Prices,Administrative and support service activities,0.48082,3.148331,1.599473,2.050187,1.150239,1.158701,33.339718,36.716384,38.012108,41.281616,38.882799,38.826937,38.174495,44.733295,44.748374,42.541402,36.231643,47.499052,50.480023,49.661087,27.259566,27.018542,30.456406,33.172451,36.581055,18.958239
Provincial,PHRAE,Current Market Prices,Public administration and defence; compulsory social security,1031.856887,1116.516224,1261.122919,1435.241947,1581.279187,1709.675575,1849.908001,1767.120801,2097.198112,2304.211452,2695.151952,2279.072994,2135.929023,1791.86711,1845.54134,2060.520396,2377.910976,3113.556731,2633.919424,2359.441752,2483.093474,2558.978091,2634.876886,2791.516441,2915.623351,2993.136022
Provincial,PHRAE,Current Market Prices,Education,1196.515875,1273.208966,1355.746335,1443.494822,1590.993224,1568.431624,1562.895948,1684.340418,1723.218566,1900.781571,2191.472551,2400.483768,2677.694082,2862.057269,2980.732459,3157.751941,3690.957889,4270.266968,4385.285852,4792.905036,4391.522119,4353.080144,4382.256474,4408.630545,4347.241249,4392.983505
Provincial,PHRAE,Current Market Prices,Human health and social work activities,635.422867,431.501099,447.512928,479.162041,541.386105,560.432954,568.677487,582.182476,645.521055,691.09963,701.340757,769.125238,791.750192,866.300576,1027.143812,992.6416,1036.367056,1133.008467,1204.477949,1560.615106,1349.008846,1428.883567,1529.656175,1646.585818,1748.027896,1752.265552
Provincial,PHRAE,Current Market Prices,"Arts, entertainment and recreation",12.143944,19.641016,36.909036,43.576741,21.558008,22.259332,22.748668,22.956819,55.847976,139.721792,168.619717,123.568736,40.753694,38.142682,36.152471,48.566645,57.999153,69.719492,70.966569,70.685384,70.424282,87.992922,104.540894,122.171614,145.289111,129.62304
Provincial,PHRAE,Current Market Prices,Other service activities,135.962476,161.467851,189.573829,179.08782,196.913454,188.856784,207.431988,203.966539,192.877642,199.290652,199.34439,210.942711,200.653514,276.3424,292.32746,339.603248,328.900366,355.348499,369.257877,374.846375,369.341248,369.706028,371.778902,330.234019,307.413637,362.771021
Provincial,PHRAE,Current Market Prices,Gross provincial product (GPP),9626.626624,10850.34458,11277.25039,11013.72594,11296.70992,11483.41933,11676.99918,12788.58477,13559.50518,15139.72284,16036.6045,16669.46226,17661.50118,18696.10827,18916.01632,20823.43147,22335.8624,25066.08524,25843.95208,25687.16903,26195.01967,28442.10628,28897.4524,30590.18865,31282.08994,31217.97428
Provincial,PHRAE,Current Market Prices,GPP Per capita (Baht),19326.389,21732.728,22536.856,21961.875,22478.03,22802.116,23525.102,26151.579,28156.38,31937.027,34381.303,36337.783,39164.156,42192.769,43465.776,48750.72,52828.81,59902.366,62409.478,62688.633,64613.968,71230.096,73355.331,78757.063,81677.541,82656.551
Provincial,PHRAE,Current Market Prices,"Population (1,000 persons)",498.107857,499.262872,500.391462,501.492965,502.566705,503.612,496.363365,489.017684,481.578424,474.049215,466.433866,458.736355,450.960841,443.111662,435.193335,427.141,422.797,418.449,414.103,409.758,405.408,399.299,393.938,388.412,382.995,377.683
Provincial,PHRAE,Chain Volume Measures,Agriculture,1550.263987,1654.979502,1558.312972,1417.364145,1541.278824,1659.535038,1540.268745,1590.975817,1714.929952,1777.789789,1748.884892,1796.855693,1816.557574,1739.958786,1814.631172,1968.430868,2156.000903,2211.73102,2167.914417,1992.263129,2020.153126,2220.981829,2283.815112,2423.740019,2327.00573,2344.822161
Provincial,PHRAE,Chain Volume Measures,Agriculture,1550.263987,1654.979502,1558.312972,1417.364145,1541.278824,1659.535038,1540.268745,1590.975817,1714.929952,1777.789789,1748.884892,1796.855693,1816.557574,1739.958786,1814.631172,1968.430868,2156.000903,2211.73102,2167.914417,1992.263129,2020.153126,2220.981829,2283.815112,2423.740019,2327.00573,2344.822161
Provincial,PHRAE,Chain Volume Measures,"Agriculture, forestry and fishing",1550.263987,1654.979502,1558.312972,1417.364145,1541.278824,1659.535038,1540.268745,1590.975817,1714.929952,1777.789789,1748.884892,1796.855693,1816.557574,1739.958786,1814.631172,1968.430868,2156.000903,2211.73102,2167.914417,1992.263129,2020.153126,2220.981829,2283.815112,2423.740019,2327.00573,2344.822161
Provincial,PHRAE,Chain Volume Measures,Non-Agriculture,9772.389933,10424.84079,10331.84913,9700.967552,10216.75025,10338.72961,10426.48986,11197.60895,11606.84886,12312.84522,12711.92353,12343.98846,12717.49792,12267.12035,12454.32141,13055.2907,13382.47689,14104.52995,14080.92741,14003.77611,13836.87037,14761.10545,14861.4676,15325.46472,15426.96018,15220.98431
Provincial,PHRAE,Chain Volume Measures,Industrial,1368.852297,1404.548982,1443.055051,1399.016768,1387.523664,1428.740793,1446.149483,1588.452301,1747.276977,1851.384999,1671.557028,1820.205602,2206.944464,2024.73758,2021.653155,2190.940251,2184.657636,1854.06108,1931.804066,2047.75473,2314.659463,2438.720813,2418.220803,2545.558637,2499.719891,2306.725239
Provincial,PHRAE,Chain Volume Measures,Mining and quarrying,53.911771,60.072131,92.645699,93.601021,71.616234,52.267082,60.819258,64.977413,197.937293,313.582176,112.962845,133.824189,541.98169,128.727924,104.871338,123.837505,115.545341,168.757005,218.094527,231.181514,384.828664,480.465721,390.355389,361.45873,319.238691,125.359916
Provincial,PHRAE,Chain Volume Measures,Manufacturing,1101.278757,1123.151589,1113.457164,1063.433218,1090.642892,1137.288413,1130.526258,1278.123356,1301.026406,1310.357473,1294.491642,1420.39312,1470.832111,1573.00735,1560.206599,1680.772538,1680.348022,1315.377942,1354.720585,1439.969432,1572.395295,1580.539573,1615.973383,1749.134448,1726.656399,1680.231904
Provincial,PHRAE,Chain Volume Measures,"Electricity, gas, steam and air conditioning supply",172.404705,181.125789,196.278792,203.689571,191.325723,201.31505,205.958058,211.627384,214.553714,207.43651,207.389277,212.299375,227.039499,242.977985,277.619043,305.591481,309.092676,353.025327,350.145451,371.769457,370.876633,393.620956,397.103733,399.871349,429.973347,438.989647
Provincial,PHRAE,Chain Volume Measures,"Water supply; sewerage, waste management and remediation activities",42.483229,40.84847,42.855752,39.997734,35.215335,36.922527,47.013591,33.724147,33.759566,35.016775,35.2096,32.743916,39.396515,42.796161,42.629851,45.61121,42.641783,45.581951,43.832957,42.463129,46.456809,54.440286,72.897256,85.953124,92.143022,156.255798
Provincial,PHRAE,Chain Volume Measures,Services,8400.37586,9013.62676,8884.689462,8296.931559,8827.220075,8908.510081,8979.00689,9609.156645,9859.57194,10461.57609,11048.66068,10538.26754,10538.20854,10265.59897,10456.80303,10883.30795,11223.37177,12302.36475,12204.73236,12008.3579,11575.1654,12379.64198,12502.07493,12838.37793,12991.50829,12991.65099
Provincial,PHRAE,Chain Volume Measures,Construction,1105.574563,1392.695012,1007.101068,599.870678,652.488798,782.325906,775.228055,1257.949022,990.493474,1192.986711,1379.585774,1350.904889,1171.690036,1279.521464,1062.195185,1127.521207,974.724668,1106.686703,1069.448607,966.118598,886.679382,1067.48715,1089.050182,1068.690592,1142.082319,1130.459411
Provincial,PHRAE,Chain Volume Measures,Wholesale and retail trade and repair of motor vehicles and motorcycle,1641.763854,1783.60955,1776.487467,1330.315201,1453.034695,1356.634108,1308.172572,1352.675921,1386.096891,1397.306097,1381.248643,1349.26009,1423.044111,1405.863504,1412.013675,1448.959042,1386.454444,1509.206632,1566.935323,1496.812401,1696.59065,1847.401692,1785.602501,1889.236062,1972.075167,2014.04329
Provincial,PHRAE,Chain Volume Measures,Transportation and storage,424.77708,537.073884,521.792195,486.51175,426.99906,409.658967,385.480942,361.924812,351.437476,342.448693,365.938891,343.160046,335.433631,327.291525,266.990388,239.835864,239.464627,222.583546,239.394168,285.72864,296.126443,522.068322,662.477108,617.123202,647.054033,639.987606
Provincial,PHRAE,Chain Volume Measures,Accommodation and food service activities,233.815694,214.913655,192.615066,144.467697,142.3295,177.39586,178.393169,138.440378,126.738872,151.748822,132.146388,123.771262,125.320522,125.490025,150.524614,163.119622,175.32103,167.302378,180.284605,173.556735,192.800161,191.12472,195.651364,211.611467,218.772559,164.033309
Provincial,PHRAE,Chain Volume Measures,Information and communication,130.763535,145.06412,160.352569,148.332472,165.873253,186.643357,312.697845,329.964191,381.152295,406.07292,409.325476,403.210553,360.262084,380.303637,372.062392,384.222434,448.30603,417.761357,400.807817,346.656859,371.701293,312.489773,423.283146,510.216192,651.684165,585.269382
Provincial,PHRAE,Chain Volume Measures,Financial and insurance activities,793.52184,894.695071,810.226071,757.817389,655.633721,616.003306,550.453045,604.994071,637.520289,815.865681,881.649705,955.135479,1109.903919,919.18874,1129.435372,1122.434145,1163.697772,1340.30559,1539.245591,1648.730757,1689.627752,1865.051778,1903.519491,1983.162877,1992.592714,2055.861554
Provincial,PHRAE,Chain Volume Measures,Real estate activities,569.784802,655.044072,757.081253,917.522272,1106.463922,1142.876337,1124.747685,1264.360353,1348.974812,1417.490411,1375.787508,1385.190897,1504.634097,1629.957508,1671.114283,1802.22041,1834.209524,1627.136467,1749.974651,1409.743675,1343.415167,1670.273129,1582.900936,1770.265523,1597.407157,1591.619459
Provincial,PHRAE,Chain Volume Measures,"Professional, scientific and technical activities",1.563052,2.287404,4.240531,1.654683,2.11375,2.784555,2.004002,1.564456,1.328894,0.949407,1.886875,3.103548,4.292589,2.785829,3.233333,2.744696,3.369143,3.352094,3.760847,4.165557,4.155277,8.132118,6.992941,10.594379,12.948208,14.825647
Provincial,PHRAE,Chain Volume Measures,Administrative and support service activities,0.58885,3.654271,1.764209,2.108302,1.188231,1.187064,33.613937,36.716384,37.111872,38.85249,34.206888,31.736433,30.264602,32.706294,32.80383,29.912879,24.276853,30.772586,32.085706,30.981703,17.234752,17.021928,18.86725,20.288276,22.182026,11.487265
Provincial,PHRAE,Chain Volume Measures,Public administration and defence; compulsory social security,1231.164866,1297.98504,1430.587859,1582.958504,1706.508911,1790.527517,1890.406935,1767.120801,2039.402891,2054.606209,2268.095572,1791.937503,1645.725186,1310.492774,1334.044413,1467.837529,1652.678877,2095.380313,1703.70396,1475.421393,1494.032232,1478.808663,1475.088626,1520.740655,1552.136436,1564.528265
Provincial,PHRAE,Chain Volume Measures,Education,1398.099716,1443.688512,1505.015447,1587.611392,1713.108008,1644.070735,1601.177154,1684.340417,1682.141898,1686.715523,1834.267516,1864.230602,1978.405571,1990.058393,2018.282027,2107.212422,2318.253151,2537.512687,2522.042071,2628.060319,2289.910991,2203.704579,2161.794332,2125.252365,2053.312198,2041.229767
Provincial,PHRAE,Chain Volume Measures,Human health and social work activities,729.559425,487.334127,493.522581,517.153514,572.220827,581.304486,579.487436,582.182475,632.119014,632.063334,611.595702,637.681017,646.73375,683.367257,802.02008,764.596482,787.743813,844.018473,870.78316,1096.151044,914.825584,933.776456,971.537394,1021.155421,1062.804476,1048.348378
Provincial,PHRAE,Chain Volume Measures,"Arts, entertainment and recreation",14.981205,22.882885,40.72355,45.24258,22.315384,22.697361,22.872371,22.956818,54.926231,133.927088,154.813794,108.422323,35.03418,30.964124,29.252129,38.089818,43.84217,51.119983,50.929876,49.793791,52.15788,70.320506,82.968624,95.952623,114.421541,101.518705
Provincial,PHRAE,Chain Volume Measures,Other service activities,185.814359,205.739061,226.606255,204.825876,224.538663,203.270972,214.166828,203.966539,190.127027,193.919657,193.507775,196.885555,182.815655,243.43798,261.540437,292.025479,267.503137,275.840818,272.786876,264.061555,254.571812,253.452135,253.419564,221.925097,204.168851,241.881736
Provincial,PHRAE,Chain Volume Measures,Gross provincial product (CVMs),11322.5046,12079.7873,11875.10703,11097.28676,11745.70317,11989.82344,11965.25721,12788.58477,13321.77885,14089.92775,14453.47844,14144.12398,14533.47666,14004.91486,14284.952,15053.39069,15614.57425,16372.9514,16278.07775,15909.90015,15803.61115,16964.93026,17152.91644,17786.43556,17744.65334,17578.69025
Provincial,LAMPHUN,Current Market Prices,Agriculture,2670.060608,3216.670974,3039.067062,2520.329593,3120.08017,3194.420683,3822.136648,4167.836698,5040.32436,5795.556999,8369.683407,8119.372103,8026.544695,11630.41885,10597.04198,16977.1775,21885.55297,22469.04809,17630.26633,21735.32407,14193.7263,13206.39906,14779.9624,18406.88304,14556.75683,13653.48531
Provincial,LAMPHUN,Current Market Prices,Agriculture,2670.060608,3216.670974,3039.067062,2520.329593,3120.08017,3194.420683,3822.136648,4167.836698,5040.32436,5795.556999,8369.683407,8119.372103,8026.544695,11630.41885,10597.04198,16977.1775,21885.55297,22469.04809,17630.26633,21735.32407,14193.7263,13206.39906,14779.9624,18406.88304,14556.75683,13653.48531
Provincial,LAMPHUN,Current Market Prices,"Agriculture, forestry and fishing",2670.060608,3216.670974,3039.067062,2520.329593,3120.08017,3194.420683,3822.136648,4167.836698,5040.32436,5795.556999,8369.683407,8119.372103,8026.544695,11630.41885,10597.04198,16977.1775,21885.55297,22469.04809,17630.26633,21735.32407,14193.7263,13206.39906,14779.9624,18406.88304,14556.75683,13653.48531
Provincial,LAMPHUN,Current Market Prices,Non-Agriculture,17893.94055,19349.23781,21466.90759,20900.18569,21082.93403,24745.05337,22802.92807,25614.63321,27906.84976,29215.01003,33164.39589,35972.66098,38958.92581,42250.44423,42713.281,54331.28473,50939.60889,47612.44069,47223.40345,55210.12559,55466.44096,57079.97778,60533.48921,64454.70581,67545.43878,68934.29481
Provincial,LAMPHUN,Current Market Prices,Industrial,11292.99694,11927.58337,12493.5716,10896.6071,11447.32028,14030.99658,12721.06592,14724.11999,16976.52112,17468.14408,19446.63899,21874.84039,24495.74391,26936.38873,27313.70144,37351.98741,32468.3779,28124.51762,28522.50267,34767.74248,35217.75797,35245.04372,36962.88493,38976.49328,41446.68022,42576.30562
Provincial,LAMPHUN,Current Market Prices,Mining and quarrying,1271.824608,1033.919821,1142.229668,1015.947619,978.960881,744.959925,639.249479,536.859789,810.794662,340.331897,133.747754,213.713061,151.983708,207.941763,475.155359,343.405248,394.542175,257.366448,184.378529,153.047433,232.274051,318.337017,210.977333,231.186432,297.398106,234.325981
